Source,Package name,Package ID,ISBN,Unformatted ISBN,Book Title,Year,ISSN,Series Title,Volume,Imprint,Available Online,Status,Remarks,Shortcut URL
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-801947-4,9780128019474,Ecotoxicology Essentials,2016,,,,Academic Press,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128019474
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-801816-3,9780128018163,Molecular Basis of Nutrition and Aging,2016,,,,Academic Press,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128018163
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-12-803287-9,9780128032879,Hydrodynamics and Transport Processes of Inverse Bubbly Flow,2016,,,,Elsevier,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128032879
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-12-802021-0,9780128020210,Geology of the Himalayan Belt,2016,,,,Elsevier,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128020210
S&T,eBook - Energy 2016,EBCEN16,978-0-12-803440-8,9780128034408,Storing Energy,2016,,,,Elsevier,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128034408
S&T,eBook - Engineering 2016,EBCE16,978-1-78242-369-0,9781782423690,Advances in Women's Intimate Apparel Technology,2016,,Woodhead Publishing Series in Textiles,,Woodhead Publishing,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781782423690
S&T,eBook - Finance 2016,EBCF16,978-0-12-802067-8,9780128020678,Foreign Direct Investment in Brazil,2016,,,,Academic Press,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128020678
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100406-7,9780081004067,Lightweight Ballistic Composites (Second Edition),2016,,Woodhead Publishing Series in Composites Science and Engineering,,Woodhead Publishing,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081004067
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100883-6,9780081008836,Laser Surface Modification of Biomaterials,2016,,,,Woodhead Publishing,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081008836
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-800945-1,9780128009451,Handbook of Neuro-Oncology Neuroimaging (Second Edition),2016,,,,Academic Press,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128009451
S&T,eBook - Neuroscience 2016,EBCN16,978-0-444-63432-0,9780444634320,Autoimmune Neurology,2016,0072-9752,Handbook of Clinical Neurology,133,Elsevier,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780444634320
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2016",EBCPTPS16,978-0-12-803072-1,9780128030721,Chelation Therapy in the Treatment of Metal Intoxication,2016,,,,Academic Press,22-Apr-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128030721
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2016",EBCPTPS16,978-0-12-805463-5,9780128054635,Analytical Chemistry for Assessing Medication Adherence,2016,,,,Elsevier,22-Apr-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128054635
HS,eBook - Health Professions 2016,EBCHP16,978-0-323-28683-1,9780323286831,Orthopaedic Physical Therapy Secrets (Third Edition),2017,,,,Elsevier,21-Oct-2016,Active,Added April 2016,http://www.sciencedirect.com/science/book/9780323286831
HS,eBook - Specialty Medicine 2016,EBCSM16,978-0-323-39006-4,9780323390064,Assisted Ventilation of the Neonate (Sixth Edition),2017,,,,Elsevier,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780323390064
HS,eBook - Specialty Medicine 2016,EBCSM16,978-0-7020-6696-2,9780702066962,Dacie and Lewis Practical Haematology (Twelfth Edition),2017,,,,Elsevier,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780702066962
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,978-0-12-804010-2,9780128040102,Patient Derived Tumor Xenograft Models,2017,,,,Academic Press,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128040102
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,978-0-12-805480-2,9780128054802,Analysis for Time-to-Event Data under Censoring and Truncation,2017,,,,Academic Press,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128054802
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-802260-3,9780128022603,A Historical Introduction to Mathematical Modeling of Infectious Diseases,2017,,,,Academic Press,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128022603
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-803111-7,9780128031117,Endocrinology of the Heart in Health and Disease,2017,,,,Academic Press,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128031117
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-12-800277-3,9780128002773,Flow and Heat Transfer in Geothermal Systems,2015,,,,Elsevier,21-Oct-2016,Active,Added in September 2016,http://www.sciencedirect.com/science/book/9780128002773
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-12-804314-1,9780128043141,Becoming an International Humanitarian Aid Worker,2017,,,,Butterworth-Heinemann,21-Oct-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128043141
S&T,eBook - Energy 2016,EBCEN16,978-1-78242-336-2,9781782423362,The Performance of Photovoltaic (PV) System,2017,,,,Woodhead Publishing,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781782423362
S&T,eBook - Engineering 2016,EBCE16,978-0-08-101016-7,9780081010167,EMC for Product Designers (Fifth Edition),2017,,,,Newnes,21-Oct-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780081010167
S&T,eBook - Engineering 2016,EBCE16,978-0-08-101938-2,9780081019382,Nuclear Facilities,2017,,,,Woodhead Publishing,21-Oct-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780081019382
S&T,eBook - Engineering 2016,EBCE16,978-0-12-802903-9,9780128029039,Principles and Applications of Rf/Microwave in Healthcare and Biosensing,2017,,,,Academic Press,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128029039
S&T,eBook - Engineering 2016,EBCE16,978-0-12-803588-7,9780128035887,"Time Lapse Approach to Monitoring Oil, Gas, and CO2 Storage by Seismic Methods",2017,,,,Gulf Professional Publishing,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128035887
S&T,eBook - Engineering 2016,EBCE16,978-0-12-803777-5,9780128037775,Oil and Gas Pipelines and Piping Systems,2017,,,,Gulf Professional Publishing,21-Oct-2016,Active,Added in September 2016,http://www.sciencedirect.com/science/book/9780128037775
S&T,eBook - Engineering 2016,EBCE16,978-0-12-810433-0,9780128104330,Handbook of Green Building Design and Construction (Second Edition),2017,,,,Butterworth-Heinemann,21-Oct-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128104330
S&T,eBook - Engineering 2016,EBCE16,978-1-56990-489-3,9781569904893,Cylindrical Gears,2016,,,,Hanser,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781569904893
S&T,eBook - Engineering 2016,EBCE16,978-1-78548-076-8,9781785480768,Modeling Gravity Hazards from Rockfalls to Landslides,2016,,,,Elsevier,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781785480768
S&T,eBook - Environmental Science 2016,EBCES16,978-0-12-805451-2,9780128054512,"Redefining Diversity & Dynamics of Natural Resources Management in Asia, Volume 4",2017,,,,Elsevier,21-Oct-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128054512
S&T,eBook - Finance 2016,EBCF16,978-0-12-803659-4,9780128036594,Economic Evaluation of Pharmacy Services,2017,,,,Academic Press,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128036594
S&T,eBook - Immunology and Microbiology 2016,EBCIM16,978-0-12-802302-0,9780128023020,Human Vaccines,2017,,,,Academic Press,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128023020
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100884-3,9780081008843,Biocompatibility of Dental Biomaterials,2017,,Woodhead Publishing Series in Biomaterials,,Woodhead Publishing,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081008843
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-801942-9,9780128019429,The Cerebral Cortex in Neurodegenerative and Neuropsychiatric Disorders,2017,,,,Academic Press,21-Oct-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128019429
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-803508-5,9780128035085,"Brain Metastases from Primary Tumors, Volume 3",2016,,,,Academic Press,21-Oct-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128035085
S&T,eBook - Social Sciences 2016,EBCSS16,978-0-08-100598-9,9780081005989,Distributed Learning,2017,,,,Chandos Publishing,21-Oct-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780081005989
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-08-100329-9,9780081003299,Developing Food Products for Consumers with Specific Dietary Needs,2016,,"Woodhead Publishing Series in Food Science, Technology and Nutrition",,Woodhead Publishing,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081003299
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-804308-0,9780128043080,Novel Approaches of Nanotechnology in Food,2016,2451-9324,Nanotechnology in the Agri-Food Industry,,Academic Press,20-May-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128043080
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-802025-8,9780128020258,Clinical Challenges in Therapeutic Drug Monitoring,2016,,,,Elsevier,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128020258
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-802388-4,9780128023884,Sex Differences in Physiology,2016,,,,Academic Press,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128023884
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-800006-9,9780128000069,Threat Forecasting,2015,,,,Syngress,20-May-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128000069
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-12-805093-4,9780128050934,Giant Coal-Derived Gas Fields and their Gas Sources in China,2016,,,,Academic Press,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128050934
S&T,eBook - Energy 2016,EBCEN16,978-0-08-100311-4,9780081003114,Advances in Ground-Source Heat Pump Systems,2016,,,,Woodhead Publishing,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081003114
S&T,eBook - Engineering 2016,EBCE16,978-0-08-100546-0,9780081005460,Start-Up Creation,2016,,,,Woodhead Publishing,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081005460
S&T,eBook - Engineering 2016,EBCE16,978-0-323-39311-9,9780323393119,Nanotechnology (Second Edition),2016,,Micro and Nano Technologies,,William Andrew Publishing,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780323393119
S&T,eBook - Engineering 2016,EBCE16,978-1-78548-098-0,9781785480980,RFID and Wireless Sensors Using Ultra-Wideband Technology,2016,,,,Elsevier,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781785480980
S&T,eBook - Forensics and Security 2016,EBCFOR16,978-0-12-803533-7,9780128035337,Forensic Psychology of Spousal Violence,2016,,,,Academic Press,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128035337
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100380-0,9780081003800,Chemically Bonded Phosphate Ceramics (Second Edition),2016,,,,Elsevier,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081003800
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100575-0,9780081005750,Advances in Technical Nonwovens,2016,,,,Woodhead Publishing,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081005750
S&T,eBook - Materials Science 2016,EBCMS16,978-0-323-42868-2,9780323428682,Nanobiomaterials in Galenic Formulations and Cosmetics,2016,,,,William Andrew Publishing,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780323428682
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-801637-4,9780128016374,Continuous Issues in Numerical Cognition,2016,,,,Academic Press,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128016374
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-802304-4,9780128023044,The Gut-Brain Axis,2016,,,,Academic Press,20-May-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128023044
S&T,eBook - Chemistry 2016,EBCC16,978-0-444-63602-7,9780444636027,"{Studies in Natural Products Chemistry, Volume 48}",2016,1572-5995,Studies in Natural Products Chemistry,48,Elsevier,20-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780444636027
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-444-63683-6,9780444636836,Tools For Chemical Product Design,2017,1570-7946,Computer Aided Chemical Engineering,39,Elsevier,19-Sep-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780444636836
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-800002-1,9780128000021,Advances in Potato Chemistry and Technology (Second Edition),2016,,,,Academic Press,19-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128000021
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-801594-0,9780128015940,Food Security in the Developing World,2016,,,,Academic Press,19-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128015940
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-804211-3,9780128042113,Biscuit Baking Technology (Second Edition),2016,,,,Academic Press,19-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128042113
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-804403-2,9780128044032,Concise Illustrated Dictionary of Biocontrol Terms,2016,,,,Academic Press,19-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128044032
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-804455-1,9780128044551,Edible Mushrooms,2016,,,,Academic Press,19-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128044551
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-804701-9,9780128047019,Canned Citrus Processing,2016,,,,Academic Press,19-Feb-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128047019
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-1-63067-036-8,9781630670368,Handbook of Lipids in Human Function,2016,,,,AOCS Press,19-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781630670368
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-1-63067-038-2,9781630670382,Peanuts,2016,,,,AOCS Press,19-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781630670382
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-1-63067-047-4,9781630670474,Ionic Liquids in Lipid Processing and Analysis,2016,,,,AOCS Press,19-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781630670474
